ExceptionID,LoanID,Category,Priority,Status,CreatedDate,OwnerTeam,AgeDays
E0001005,L0000673,Missed Payment,Low,In Progress,2026-12-15,Finance Ops,3
E0001006,L0000673,Payment Mismatch,Low,Retest,2027-01-22,Collections,5
E0001007,L0000674,Payment Mismatch,Low,In Progress,2026-10-30,Finance Ops,6
E0001008,L0000674,Payment Mismatch,Low,Open,2027-01-29,Finance Ops,1
E0001009,L0000674,KYC Failure,High,Open,2026-06-01,Compliance,5
E0001010,L0000675,Missed Payment,High,In Progress,2025-10-24,Loan Ops,3
E0001011,L0000675,Missed Payment,Medium,Open,2025-11-24,Collections,7
E0001012,L0000675,Payment Mismatch,Low,Open,2026-02-22,Loan Ops,2
E0001013,L0000677,Missed Payment,Medium,Resolved,2026-05-17,Loan Ops,4
E0001014,L0000678,Payment Mismatch,High,In Progress,2025-09-12,Collections,6
E0001015,L0000678,Payment Mismatch,High,In Progress,2025-11-10,Loan Ops,4
E0001016,L0000678,Payment Mismatch,Low,Resolved,2025-12-13,Collections,5
E0001017,L0000679,Payment Mismatch,High,Resolved,2026-06-18,Collections,1
E0001018,L0000679,Missed Payment,Medium,In Progress,2026-07-17,Collections,7
E0001019,L0000679,Payment Mismatch,Medium,Resolved,2026-10-13,Collections,6
E0001020,L0000679,KYC Failure,High,Open,2026-02-15,Compliance,2
E0001021,L0000680,Payment Mismatch,Medium,Open,2026-01-04,Collections,2
E0001022,L0000680,Missed Payment,Low,Open,2026-03-28,Loan Ops,7
E0001023,L0000680,Payment Mismatch,Medium,Resolved,2026-10-06,Loan Ops,5
E0001024,L0000680,KYC Failure,High,Open,2025-11-26,Compliance,4
E0001025,L0000682,KYC Failure,High,Open,2025-07-27,Compliance,4
E0001026,L0000683,Payment Mismatch,Low,Retest,2026-08-04,Loan Ops,4
E0001027,L0000685,Payment Mismatch,Low,Resolved,2026-03-31,Finance Ops,4
E0001028,L0000688,Payment Mismatch,High,Resolved,2025-08-20,Collections,1
E0001029,L0000689,Missed Payment,High,Retest,2025-05-27,Loan Ops,7
E0001030,L0000690,Payment Mismatch,Medium,In Progress,2025-10-19,Loan Ops,1
E0001031,L0000690,Missed Payment,Low,Retest,2025-11-19,Collections,7
E0001032,L0000694,Payment Mismatch,High,Resolved,2026-05-14,Loan Ops,6
E0001033,L0000697,Payment Mismatch,High,In Progress,2025-08-18,Finance Ops,7
E0001034,L0000697,Payment Mismatch,Low,Resolved,2025-11-15,Loan Ops,6
E0001035,L0000697,Payment Mismatch,Medium,In Progress,2026-05-11,Collections,2
E0001036,L0000697,Payment Mismatch,High,Open,2026-07-12,Finance Ops,1
E0001037,L0000698,Payment Mismatch,Low,Resolved,2025-08-27,Collections,4
E0001038,L0000698,Missed Payment,Low,Open,2025-12-23,Finance Ops,4
E0001039,L0000698,Payment Mismatch,Medium,In Progress,2026-01-25,Collections,2
E0001040,L0000699,Payment Mismatch,High,Resolved,2026-03-04,Collections,6
E0001041,L0000700,Missed Payment,Low,Retest,2026-04-04,Loan Ops,5
E0001042,L0000700,Payment Mismatch,Low,Open,2026-07-29,Finance Ops,4
E0001043,L0000701,Payment Mismatch,Low,Open,2025-08-21,Collections,3
E0001044,L0000702,Payment Mismatch,High,Resolved,2025-06-11,Finance Ops,5
E0001045,L0000702,Missed Payment,High,In Progress,2025-07-01,Finance Ops,6
E0001046,L0000702,Missed Payment,Medium,In Progress,2025-08-05,Collections,4
E0001047,L0000702,Payment Mismatch,High,Resolved,2025-09-28,Finance Ops,7
E0001048,L0000702,Payment Mismatch,Low,Retest,2025-11-08,Collections,7
E0001049,L0000702,Payment Mismatch,Low,Retest,2026-02-28,Loan Ops,6
E0001050,L0000704,Payment Mismatch,Low,In Progress,2026-05-25,Loan Ops,5
E0001051,L0000705,Payment Mismatch,Medium,Resolved,2026-06-30,Finance Ops,6
E0001052,L0000705,Payment Mismatch,Low,Retest,2026-08-29,Finance Ops,7
E0001053,L0000706,Payment Mismatch,Medium,Open,2025-05-16,Finance Ops,7
E0001054,L0000706,Missed Payment,Low,Open,2025-12-11,Finance Ops,5
E0001055,L0000708,Payment Mismatch,Low,In Progress,2026-08-31,Collections,7
E0001056,L0000708,Missed Payment,High,Open,2026-12-30,Finance Ops,4
E0001057,L0000708,Missed Payment,High,Open,2027-07-09,Finance Ops,5
E0001058,L0000708,KYC Failure,High,Resolved,2026-06-01,Compliance,1
E0001059,L0000709,KYC Failure,High,Manual Review,2025-04-10,Compliance,2
E0001060,L0000710,Missed Payment,Medium,Resolved,2026-03-07,Finance Ops,1
E0001061,L0000711,Payment Mismatch,Medium,In Progress,2026-05-31,Finance Ops,3
E0001062,L0000712,Payment Mismatch,Low,Resolved,2026-10-28,Loan Ops,2
E0001063,L0000712,Payment Mismatch,Low,In Progress,2027-03-27,Finance Ops,5
E0001064,L0000713,Payment Mismatch,Low,Resolved,2026-02-01,Loan Ops,3
E0001065,L0000713,Payment Mismatch,Low,In Progress,2026-09-26,Loan Ops,6
E0001066,L0000714,Payment Mismatch,High,Resolved,2025-04-14,Loan Ops,4
E0001067,L0000715,Payment Mismatch,Medium,Open,2026-08-29,Finance Ops,6
E0001068,L0000715,Missed Payment,Low,Open,2026-11-05,Collections,4
E0001069,L0000716,Missed Payment,Low,Retest,2026-01-30,Collections,1
E0001070,L0000717,Payment Mismatch,Low,Resolved,2026-03-18,Finance Ops,4
E0001071,L0000718,Missed Payment,Low,In Progress,2025-05-11,Loan Ops,7
E0001072,L0000719,Payment Mismatch,High,Retest,2026-02-01,Loan Ops,2
E0001073,L0000720,Payment Mismatch,Low,Open,2026-05-18,Loan Ops,6
E0001074,L0000721,Missed Payment,Medium,Resolved,2026-05-04,Loan Ops,4
E0001075,L0000721,Missed Payment,Low,Retest,2026-05-31,Collections,7
E0001076,L0000721,Payment Mismatch,Low,Resolved,2026-10-09,Loan Ops,7
E0001077,L0000721,Payment Mismatch,Medium,In Progress,2026-12-26,Collections,3
E0001078,L0000721,Payment Mismatch,Low,Retest,2027-02-06,Finance Ops,1
E0001079,L0000722,Payment Mismatch,Medium,In Progress,2026-02-25,Loan Ops,6
E0001080,L0000722,Missed Payment,Medium,Resolved,2026-05-21,Finance Ops,6
E0001081,L0000723,Missed Payment,Medium,Open,2026-05-29,Finance Ops,2
E0001082,L0000723,Missed Payment,Medium,In Progress,2026-07-01,Collections,4
E0001083,L0000724,Missed Payment,Medium,Open,2025-11-16,Finance Ops,6
E0001084,L0000725,Payment Mismatch,Low,In Progress,2026-05-24,Loan Ops,4
E0001085,L0000725,Missed Payment,Low,Retest,2026-06-20,Loan Ops,5
E0001086,L0000725,Payment Mismatch,Medium,In Progress,2027-04-15,Collections,1
E0001087,L0000725,KYC Failure,High,Resolved,2025-12-15,Compliance,4
E0001088,L0000726,Payment Mismatch,High,Resolved,2025-07-27,Loan Ops,3
E0001089,L0000726,Payment Mismatch,Low,Retest,2025-08-25,Loan Ops,3
E0001090,L0000728,Payment Mismatch,High,Retest,2026-05-24,Collections,1
E0001091,L0000728,Missed Payment,Low,Resolved,2026-06-24,Finance Ops,2
E0001092,L0000728,Missed Payment,High,Resolved,2027-01-21,Loan Ops,7
E0001093,L0000728,Payment Mismatch,High,Retest,2027-05-01,Collections,5
E0001094,L0000729,Payment Mismatch,High,Resolved,2026-08-09,Loan Ops,7
E0001095,L0000729,Payment Mismatch,Medium,Retest,2026-11-16,Collections,1
E0001096,L0000729,Missed Payment,Medium,Resolved,2027-04-15,Collections,3
E0001097,L0000730,Payment Mismatch,Low,Resolved,2025-10-01,Collections,6
E0001098,L0000731,Payment Mismatch,High,Open,2025-11-16,Finance Ops,6
E0001099,L0000731,Missed Payment,Medium,Open,2026-01-13,Finance Ops,3
E0001100,L0000731,Payment Mismatch,High,In Progress,2026-02-14,Finance Ops,1
E0001101,L0000732,Missed Payment,High,In Progress,2026-02-18,Collections,1
E0001102,L0000732,Payment Mismatch,Low,Retest,2026-03-25,Collections,6
E0001103,L0000732,Missed Payment,Medium,Retest,2026-06-18,Loan Ops,7
E0001104,L0000732,Missed Payment,High,Resolved,2026-11-10,Finance Ops,2
E0001105,L0000733,Payment Mismatch,Medium,Open,2026-01-17,Loan Ops,3
E0001106,L0000733,Payment Mismatch,Medium,Retest,2026-02-16,Finance Ops,5
E0001107,L0000734,Missed Payment,Low,Open,2027-04-15,Collections,6
E0001108,L0000734,Missed Payment,Medium,Resolved,2027-05-05,Collections,4
E0001109,L0000735,Missed Payment,Medium,Retest,2026-05-30,Collections,4
E0001110,L0000735,KYC Failure,High,Open,2026-01-26,Compliance,1
E0001111,L0000736,Payment Mismatch,Low,Retest,2025-09-10,Loan Ops,2
E0001112,L0000737,Missed Payment,High,Resolved,2026-04-15,Finance Ops,4
E0001113,L0000737,Payment Mismatch,Low,Retest,2026-05-12,Loan Ops,1
E0001114,L0000737,Missed Payment,Medium,Retest,2026-07-09,Finance Ops,6
E0001115,L0000737,KYC Failure,High,Manual Review,2025-02-10,Compliance,3
E0001116,L0000738,Missed Payment,Medium,In Progress,2026-12-30,Collections,5
E0001117,L0000739,Missed Payment,Medium,In Progress,2025-05-26,Finance Ops,2
E0001118,L0000740,KYC Failure,High,Manual Review,2026-02-07,Compliance,5
E0001119,L0000741,Missed Payment,Low,Open,2025-11-13,Loan Ops,6
E0001120,L0000741,Missed Payment,High,Open,2026-03-14,Finance Ops,5
E0001121,L0000741,Missed Payment,High,Retest,2026-08-10,Collections,6
E0001122,L0000744,Payment Mismatch,Low,Retest,2025-10-13,Loan Ops,6
E0001123,L0000744,Payment Mismatch,Medium,Resolved,2026-03-13,Finance Ops,7
E0001124,L0000745,Missed Payment,Medium,Resolved,2027-03-04,Collections,4
E0001125,L0000746,Payment Mismatch,Low,Resolved,2026-04-12,Finance Ops,7
E0001126,L0000747,Payment Mismatch,High,Resolved,2026-08-07,Collections,3
E0001127,L0000749,Payment Mismatch,Medium,Retest,2025-02-26,Finance Ops,5
E0001128,L0000750,Missed Payment,Low,Resolved,2026-12-01,Finance Ops,5
E0001129,L0000751,Missed Payment,Low,In Progress,2026-07-19,Collections,1
E0001130,L0000751,Payment Mismatch,Medium,Retest,2026-12-15,Finance Ops,1
E0001131,L0000751,Payment Mismatch,Low,Retest,2027-05-15,Loan Ops,6
E0001132,L0000754,Payment Mismatch,High,Open,2025-06-22,Finance Ops,5
E0001133,L0000754,Missed Payment,High,Retest,2025-08-29,Collections,6
E0001134,L0000755,Payment Mismatch,Medium,Open,2025-06-21,Collections,3
E0001135,L0000756,Missed Payment,Low,In Progress,2027-01-30,Finance Ops,4
E0001136,L0000758,Payment Mismatch,Medium,Resolved,2026-05-12,Loan Ops,3
E0001137,L0000759,Payment Mismatch,Medium,Open,2026-02-07,Finance Ops,7
E0001138,L0000761,Missed Payment,Medium,Resolved,2026-11-23,Loan Ops,4
E0001139,L0000761,Payment Mismatch,Medium,In Progress,2027-02-12,Collections,5
E0001140,L0000762,Payment Mismatch,Low,In Progress,2026-05-30,Collections,7
E0001141,L0000762,Payment Mismatch,Low,In Progress,2027-02-21,Finance Ops,6
E0001142,L0000764,Payment Mismatch,High,Retest,2026-12-11,Finance Ops,4
E0001143,L0000764,KYC Failure,High,Open,2026-04-12,Compliance,2
E0001144,L0000765,KYC Failure,High,Manual Review,2025-02-04,Compliance,3
E0001145,L0000766,Payment Mismatch,Medium,In Progress,2026-01-10,Loan Ops,5
E0001146,L0000766,Payment Mismatch,Medium,In Progress,2026-02-12,Collections,2
E0001147,L0000766,Payment Mismatch,Medium,Resolved,2026-03-17,Loan Ops,5
E0001148,L0000766,Payment Mismatch,Low,In Progress,2026-08-09,Collections,4
E0001149,L0000766,Payment Mismatch,Medium,In Progress,2026-10-13,Collections,3
E0001150,L0000766,Payment Mismatch,Medium,Retest,2027-03-07,Finance Ops,3
E0001151,L0000767,Payment Mismatch,High,Open,2025-03-27,Loan Ops,4
E0001152,L0000767,Missed Payment,Low,Open,2025-04-27,Collections,3
E0001153,L0000767,Payment Mismatch,High,In Progress,2025-09-20,Finance Ops,4
E0001154,L0000767,Payment Mismatch,Low,Retest,2025-12-20,Loan Ops,2
E0001155,L0000768,Payment Mismatch,Medium,Resolved,2026-02-24,Finance Ops,5
E0001156,L0000768,Missed Payment,Medium,Resolved,2026-03-29,Collections,3
E0001157,L0000771,Missed Payment,Medium,Resolved,2025-10-17,Collections,2
E0001158,L0000771,Payment Mismatch,Low,Resolved,2025-11-16,Loan Ops,6
E0001159,L0000771,Missed Payment,Low,Resolved,2026-02-13,Collections,4
E0001160,L0000773,Payment Mismatch,Low,Retest,2026-02-26,Loan Ops,4
E0001161,L0000773,Payment Mismatch,High,In Progress,2026-05-28,Loan Ops,5
E0001162,L0000773,Missed Payment,High,Retest,2026-07-31,Finance Ops,7
E0001163,L0000774,Payment Mismatch,Low,In Progress,2025-12-30,Loan Ops,1
E0001164,L0000774,Missed Payment,Medium,Retest,2026-04-03,Collections,4
E0001165,L0000776,Payment Mismatch,Medium,Retest,2025-05-30,Finance Ops,1
E0001166,L0000777,Payment Mismatch,Medium,In Progress,2026-03-05,Finance Ops,7
E0001167,L0000777,KYC Failure,High,Resolved,2025-08-02,Compliance,2
E0001168,L0000778,Missed Payment,Low,In Progress,2026-03-20,Collections,4
E0001169,L0000778,Payment Mismatch,Low,Open,2026-05-18,Finance Ops,7
E0001170,L0000779,Payment Mismatch,Low,Retest,2027-02-16,Collections,6
E0001171,L0000779,Missed Payment,Low,Open,2027-04-10,Collections,4
E0001172,L0000779,Missed Payment,High,Resolved,2027-05-14,Collections,6
E0001173,L0000780,Missed Payment,High,Retest,2026-01-07,Collections,4
E0001174,L0000780,Payment Mismatch,Low,Retest,2026-03-09,Finance Ops,7
E0001175,L0000780,Payment Mismatch,Low,In Progress,2026-07-05,Collections,4
E0001176,L0000780,KYC Failure,High,Open,2025-12-01,Compliance,5
E0001177,L0000781,Payment Mismatch,High,Retest,2025-08-02,Finance Ops,1
E0001178,L0000781,Payment Mismatch,High,Resolved,2025-11-30,Loan Ops,6
E0001179,L0000781,Payment Mismatch,High,Retest,2026-06-25,Finance Ops,4
E0001180,L0000783,Missed Payment,Low,Open,2027-01-03,Loan Ops,3
E0001181,L0000783,Payment Mismatch,High,Open,2027-01-31,Finance Ops,6
E0001182,L0000786,Payment Mismatch,Low,Open,2026-09-23,Collections,1
E0001183,L0000786,KYC Failure,High,Resolved,2026-02-19,Compliance,3
E0001184,L0000787,Missed Payment,Low,Open,2026-01-19,Finance Ops,5
E0001185,L0000788,Payment Mismatch,Medium,In Progress,2026-02-08,Collections,7
E0001186,L0000788,Missed Payment,Low,Resolved,2026-03-03,Finance Ops,2
E0001187,L0000789,Missed Payment,High,Open,2026-03-26,Loan Ops,5
E0001188,L0000789,Payment Mismatch,Medium,Retest,2026-10-23,Finance Ops,4
E0001189,L0000790,Payment Mismatch,Medium,Retest,2026-07-25,Loan Ops,2
E0001190,L0000790,Payment Mismatch,High,Open,2027-05-16,Loan Ops,3
E0001191,L0000791,Missed Payment,High,Retest,2025-12-12,Finance Ops,5
E0001192,L0000791,Missed Payment,Medium,Retest,2026-01-15,Collections,7
E0001193,L0000791,Missed Payment,Low,Resolved,2026-07-17,Finance Ops,2
E0001194,L0000791,Missed Payment,Medium,Retest,2026-09-10,Finance Ops,5
E0001195,L0000791,Missed Payment,Medium,Resolved,2026-11-08,Finance Ops,6
E0001196,L0000792,Payment Mismatch,Medium,Open,2026-10-21,Loan Ops,4
E0001197,L0000792,Payment Mismatch,High,Resolved,2027-01-18,Finance Ops,6
E0001198,L0000792,KYC Failure,High,Manual Review,2025-09-19,Compliance,4
E0001199,L0000793,Payment Mismatch,Medium,Resolved,2026-09-21,Loan Ops,1
E0001200,L0000794,KYC Failure,High,Manual Review,2025-05-21,Compliance,4
E0001201,L0000795,Missed Payment,Low,In Progress,2026-02-10,Collections,2
E0001202,L0000795,Missed Payment,Low,Open,2026-04-11,Loan Ops,1
E0001203,L0000798,Missed Payment,Low,Retest,2026-06-19,Loan Ops,4
E0001204,L0000799,Missed Payment,High,In Progress,2026-01-14,Loan Ops,2
E0001205,L0000799,Payment Mismatch,Medium,In Progress,2026-04-22,Loan Ops,5
E0001206,L0000799,Payment Mismatch,Medium,Resolved,2026-06-09,Collections,1
E0001207,L0000800,Payment Mismatch,Medium,Retest,2025-03-13,Collections,4
E0001208,L0000800,KYC Failure,High,Manual Review,2025-01-06,Compliance,2
E0001209,L0000801,Missed Payment,High,Open,2026-09-05,Finance Ops,2
E0001210,L0000801,Payment Mismatch,High,Resolved,2026-10-09,Loan Ops,4
E0001211,L0000801,Payment Mismatch,Low,In Progress,2027-01-12,Loan Ops,1
E0001212,L0000802,Missed Payment,High,In Progress,2025-09-21,Loan Ops,3
E0001213,L0000802,KYC Failure,High,Open,2025-04-10,Compliance,4
E0001214,L0000803,Payment Mismatch,High,Open,2025-05-26,Collections,3
E0001215,L0000803,Payment Mismatch,Medium,In Progress,2025-06-22,Finance Ops,7
E0001216,L0000805,Missed Payment,Low,Open,2026-01-30,Collections,7
E0001217,L0000806,Payment Mismatch,Low,Resolved,2025-10-05,Finance Ops,1
E0001218,L0000807,Payment Mismatch,Low,Resolved,2026-09-12,Finance Ops,3
E0001219,L0000807,Missed Payment,Low,Retest,2027-04-11,Loan Ops,1
E0001220,L0000807,KYC Failure,High,Open,2026-02-13,Compliance,3
E0001221,L0000808,Missed Payment,High,Retest,2026-03-15,Collections,7
E0001222,L0000810,Payment Mismatch,Low,In Progress,2026-10-27,Finance Ops,2
E0001223,L0000810,Payment Mismatch,Low,Resolved,2027-02-19,Finance Ops,2
E0001224,L0000811,Missed Payment,High,Retest,2026-10-01,Collections,5
E0001225,L0000811,Payment Mismatch,Medium,Retest,2026-12-29,Finance Ops,5
E0001226,L0000811,KYC Failure,High,Open,2026-04-27,Compliance,2
E0001227,L0000812,Missed Payment,Medium,Retest,2026-02-24,Loan Ops,6
E0001228,L0000812,Payment Mismatch,Low,In Progress,2026-03-25,Finance Ops,6
E0001229,L0000812,Payment Mismatch,High,In Progress,2027-03-22,Collections,3
E0001230,L0000813,Payment Mismatch,Medium,In Progress,2025-07-19,Collections,6
E0001231,L0000813,Payment Mismatch,Low,Resolved,2025-10-13,Collections,5
E0001232,L0000813,Payment Mismatch,High,Retest,2025-11-12,Loan Ops,7
E0001233,L0000813,Missed Payment,High,Resolved,2026-01-15,Loan Ops,3
E0001234,L0000813,Payment Mismatch,Medium,Resolved,2026-07-19,Finance Ops,4
E0001235,L0000813,Payment Mismatch,Low,Retest,2026-08-18,Loan Ops,6
E0001236,L0000814,Payment Mismatch,Medium,Retest,2026-07-08,Loan Ops,6
E0001237,L0000814,Missed Payment,High,Retest,2026-08-12,Finance Ops,1
E0001238,L0000814,Payment Mismatch,High,Resolved,2026-10-05,Loan Ops,6
E0001239,L0000815,Payment Mismatch,High,Retest,2025-04-05,Loan Ops,6
E0001240,L0000815,KYC Failure,High,Manual Review,2025-01-23,Compliance,1
E0001241,L0000817,Payment Mismatch,High,In Progress,2025-10-25,Loan Ops,1
E0001242,L0000818,Missed Payment,Low,Retest,2026-07-23,Collections,3
E0001243,L0000820,Payment Mismatch,High,Resolved,2026-04-05,Collections,7
E0001244,L0000821,Payment Mismatch,Low,Open,2025-06-18,Finance Ops,4
E0001245,L0000821,Missed Payment,High,Open,2025-08-17,Loan Ops,1
E0001246,L0000822,Missed Payment,High,In Progress,2025-08-07,Collections,4
E0001247,L0000824,Payment Mismatch,High,Open,2026-04-17,Collections,5
E0001248,L0000824,Payment Mismatch,High,In Progress,2027-01-04,Finance Ops,1
E0001249,L0000824,Payment Mismatch,Low,Retest,2027-02-02,Collections,3
E0001250,L0000824,Payment Mismatch,High,Resolved,2027-03-01,Collections,4
E0001251,L0000825,Missed Payment,Medium,In Progress,2025-09-10,Finance Ops,2
E0001252,L0000826,Payment Mismatch,Low,Resolved,2026-03-03,Collections,7
E0001253,L0000828,Missed Payment,High,In Progress,2026-06-07,Collections,2
E0001254,L0000828,Payment Mismatch,Medium,In Progress,2026-07-08,Collections,4
E0001255,L0000828,Payment Mismatch,Low,Resolved,2026-10-05,Finance Ops,1
E0001256,L0000829,Payment Mismatch,High,Resolved,2025-11-24,Collections,3
E0001257,L0000830,Payment Mismatch,Medium,Resolved,2026-06-04,Loan Ops,3
E0001258,L0000830,Payment Mismatch,Low,Resolved,2026-08-10,Loan Ops,4
E0001259,L0000830,Payment Mismatch,Medium,Resolved,2027-04-04,Loan Ops,5
E0001260,L0000831,Payment Mismatch,Low,Open,2026-03-26,Finance Ops,6
E0001261,L0000832,Missed Payment,Medium,Resolved,2026-02-03,Loan Ops,6
E0001262,L0000833,Payment Mismatch,Medium,Resolved,2026-04-21,Collections,4
E0001263,L0000833,Payment Mismatch,Medium,Resolved,2026-05-21,Collections,2
E0001264,L0000834,Missed Payment,Medium,Open,2026-09-20,Finance Ops,6
E0001265,L0000834,Missed Payment,Medium,Resolved,2027-04-28,Collections,6
E0001266,L0000834,KYC Failure,High,Open,2026-01-18,Compliance,5
E0001267,L0000835,Payment Mismatch,Low,Open,2026-04-25,Collections,7
E0001268,L0000835,Payment Mismatch,Low,Resolved,2027-02-23,Loan Ops,6
E0001269,L0000836,Missed Payment,High,Open,2025-04-27,Loan Ops,2
E0001270,L0000837,Payment Mismatch,Low,In Progress,2025-09-15,Finance Ops,2
E0001271,L0000838,Missed Payment,Low,Retest,2026-07-22,Loan Ops,5
E0001272,L0000838,Payment Mismatch,Low,Retest,2026-09-25,Collections,4
E0001273,L0000840,Payment Mismatch,Medium,In Progress,2026-12-23,Finance Ops,7
E0001274,L0000842,Payment Mismatch,Medium,Resolved,2025-06-23,Finance Ops,5
E0001275,L0000844,Payment Mismatch,High,Resolved,2027-02-01,Collections,3
E0001276,L0000845,Missed Payment,Low,Open,2025-06-23,Loan Ops,4
E0001277,L0000845,Payment Mismatch,Medium,In Progress,2026-04-20,Finance Ops,5
E0001278,L0000846,Payment Mismatch,Low,Resolved,2025-10-30,Collections,3
E0001279,L0000846,KYC Failure,High,Manual Review,2025-09-13,Compliance,1
E0001280,L0000849,Payment Mismatch,High,Open,2026-05-09,Collections,6
E0001281,L0000849,Payment Mismatch,High,Open,2026-09-02,Loan Ops,3
E0001282,L0000849,Missed Payment,High,Retest,2026-12-08,Loan Ops,1
E0001283,L0000849,Payment Mismatch,Medium,Retest,2027-06-01,Finance Ops,6
E0001284,L0000850,Payment Mismatch,Low,Retest,2026-05-04,Finance Ops,2
E0001285,L0000850,Missed Payment,Medium,In Progress,2027-02-01,Finance Ops,4
E0001286,L0000851,Missed Payment,Low,In Progress,2026-03-02,Finance Ops,6
E0001287,L0000851,Payment Mismatch,High,Retest,2026-05-13,Collections,5
E0001288,L0000852,Payment Mismatch,Low,Retest,2026-10-17,Collections,6
